0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1.8794651,1.8500284,0.0,1.9712994,1.7227666,1.9906104,0.0,2.0122328,2.231089,2.1377103,1.7664417,0.0,0.0,0.0,0.0,0.0,0.0,2.4689467,0.0,0.0,1.5062971,0.0,2.4832387,2.2710943,0.0,2.2364452,2.4740143,0.0,1.8389611,1.2725656,1.8293763,2.3282528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5173227,0.0,1.9139771,0.0,0.0,0.0,1.0715836,1.9095426,0.0,1.7950872,0.0,0.0,0.0,0.97077894,0.0,0.0,0.0,0.0,2.1246538,0.0,2.1587148,1.8976198,2.2874715,2.1029139,2.177022,2.0255132,1.9125011,0.0,1.2354715,2.5733752,1.7613002,1.4655676,2.1690538,2.5006158,0.0,2.0068707,0.0,0.0,0.0,1.0715836,1.7029283,0.0,0.0,0.0,0.0,1.704748,1.8453002,1.4609379,0.0,2.668616,1.9960599,1.7900914,0.0,0.0,0.0,0.0
0.0,1.3244189,0.0,1.9629077,0.0,1.5830939,0.0,2.008214,2.1882958,1.9837563,1.3454723,0.0,0.0,1.0784096,0.0,1.4158531,0.0,2.342767,0.0,0.0,0.0,0.0,2.2844212,2.2104697,0.0,2.1258478,2.3850863,1.8277699,1.329724,0.0,0.0,2.0202222,1.3190856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90825856,1.83737,0.0,1.7917595,0.0,0.0,0.0,0.74193734,0.0,0.0,0.0,0.0,2.0605135,0.0,1.686399,0.0,2.1294215,1.8017098,2.0068707,1.5018528,0.0,0.0,0.0,2.3340838,1.6114359,0.0,1.9960599,2.4292178,0.0,2.0579624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867176,1.9629077,1.3001916,0.0,2.569554,1.7664417,0.0,0.0,0.0,0.0,0.0
1.508512,2.024193,0.0,2.095561,0.0,1.957274,1.773256,0.0,2.3350523,2.171337,0.0,0.0,1.068153,0.0,0.0,0.0,0.0,2.316488,0.0,0.0,0.0,0.0,2.4706388,2.296567,0.0,2.3055806,2.4283364,0.0,0.0,1.5748465,1.7950872,2.4612968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5871923,0.0,1.6233408,0.0,1.6213665,2.0228713,1.408545,1.8779372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3446863,0.0,1.9810015,1.8437192,2.338917,2.2460148,2.1894164,1.6639261,0.0,0.0,0.0,1.9198595,1.8131948,0.0,2.3379521,2.4923787,0.0,2.3532782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8437192,2.1234584,1.7491999,1.408545,2.6630528,1.9892433,0.0,0.0,1.5830939,1.5686159,0.0
1.6695918,1.6331544,0.0,1.6658182,1.5748465,1.8357763,0.0,0.0,2.1667655,1.9600948,1.4134231,0.0,0.0,1.773256,0.0,1.8341802,0.0,2.1961129,0.0,0.0,0.0,0.0,2.3617969,2.2278616,0.0,2.1270406,2.2460148,0.0,1.0224509,1.8453002,1.8547343,2.2364452,1.0851892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521699,1.0402768,0.0,0.0,0.97832614,1.9242487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0693913,0.0,1.6919391,1.6658182,2.2502387,1.595339,1.8099267,1.6292405,0.0,0.0,1.442202,2.4527278,1.6409366,0.0,1.9987737,2.304583,0.0,2.1329823,0.0,1.658228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4793292,1.798404,0.0,0.0,2.503074,1.9933388,0.0,0.0,0.0,0.0,0.0
1.9154509,1.5830939,0.0,1.9286187,1.7817091,1.6620303,0.0,0.0,2.1552446,1.8825139,0.0,0.0,0.0,1.3711808,0.0,0.0,0.0,2.329227,0.0,0.0,0.0,0.0,2.4406064,2.2460148,0.0,2.0438144,2.3369865,1.6505798,1.8437192,1.3029127,1.8453002,2.2834022,1.2753628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122827,0.0,0.0,0.0,0.0,2.1882958,0.0,1.9837563,0.0,0.0,0.0,1.160021,0.0,0.0,0.0,0.0,1.9586854,0.0,1.8033586,1.7439688,2.1882958,2.1102133,1.9501867,1.8277699,0.0,0.0,0.0,2.2082744,1.7404661,0.0,2.1377103,2.4765384,1.7281095,2.237513,0.0,1.2178757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101878,2.1610215,0.0,0.0,2.598979,2.0412204,0.0,0.0,0.0,0.0,0.0
1.0784096,0.0,0.0,1.7664417,1.3962446,1.9401795,0.0,1.4374627,2.2343063,2.2049723,1.2725656,0.0,0.0,1.4883996,0.0,1.446919,0.0,2.4292178,0.0,0.0,1.3987169,1.427916,2.311545,2.1838017,0.0,2.2407098,2.4265711,1.446919,1.686399,1.658228,1.6956156,2.3494687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7766458,0.0,1.4951488,0.0,1.729884,0.0,1.9006139,1.7766458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2364452,0.0,1.8000582,1.6992786,2.260721,1.974081,2.0425181,1.733424,0.0,0.0,1.7029283,1.9530276,1.6770966,0.0,2.1306098,2.4527278,0.0,2.0425181,0.0,1.1249295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9444805,2.0228713,1.5810385,1.3001916,2.5915165,1.9712994,0.0,0.0,0.0,0.0,0.0
2.004179,1.4861397,0.0,2.0255132,1.3584092,1.8531681,1.6620303,1.4678743,2.2082744,2.0566845,1.3962446,0.0,0.0,0.0,0.0,0.0,0.0,2.3360198,0.0,1.1817272,1.7119945,0.0,2.4248028,2.2343063,0.0,2.231089,2.3513753,1.6808279,1.286474,0.0,0.9439059,1.9558605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5851452,0.0,1.2919837,0.0,0.0,1.9615022,0.0,1.8656293,0.0,0.0,0.0,1.1346227,0.0,0.0,0.0,0.0,2.1282318,1.5454326,1.9974177,1.7950872,2.2364452,1.9586854,1.7715567,1.7316556,0.0,0.7701082,0.0,2.3155012,1.607436,0.0,2.059239,2.4141264,0.0,0.0,0.0,1.0851892,0.0,1.1249295,0.0,0.0,0.0,0.0,0.0,1.5623463,1.4770488,0.0,0.84156716,2.5672543,1.5851452,0.0,0.0,1.2059708,0.0,0.0
1.9035989,1.166271,0.0,2.1353493,1.7191888,1.8855534,0.0,1.6677068,2.1246538,1.8825139,0.0,0.0,1.3402504,1.6351056,0.0,0.0,0.0,2.3311725,0.0,0.0,1.0296195,0.0,2.3494687,2.1994443,0.0,2.0831845,2.3331144,1.3635374,1.8825139,0.0,1.8547343,2.3214068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5748465,0.0,0.0,1.2354715,0.88376755,1.6992786,0.0,1.7263317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141242,0.0,2.0188951,1.453953,2.1377103,2.0399208,1.9671123,1.8180767,0.0,0.0,0.0,2.2115657,1.6134299,0.0,2.1994443,2.38968,1.4724721,2.3475585,0.0,1.054312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079579,1.8341802,0.0,0.0,2.5517862,1.410987,0.0,0.0,0.0,0.0,0.0
1.8437192,1.6714733,0.0,1.7474592,1.3584092,1.4973884,0.0,2.0541236,2.0806909,2.0399208,0.0,0.0,0.0,0.0,1.425515,1.474763,0.0,2.3418057,0.0,0.0,1.3428648,0.0,2.2894998,2.2148461,0.0,2.2385798,2.4484155,1.6524974,1.6311994,1.3506672,1.893112,2.1983352,0.0,0.0,0.0,0.0,0.0,1.1281711,0.0,0.0,0.0,0.0,1.7817091,0.0,0.0,0.0,0.0,1.1969482,0.0,1.3454723,0.0,1.5912739,1.816452,0.0,0.0,0.0,0.0,0.0,2.0781908,0.0,2.0693913,1.6974487,2.179287,2.0028305,1.9837563,1.899118,0.0,0.0,0.0,2.4309783,1.7029283,0.0,2.1282318,2.2995806,0.0,1.408545,0.0,1.1969482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97455966,2.0162354,0.0,1.3244189,2.6049094,1.7387103,0.0,0.0,1.3762441,0.0,0.0
1.7137979,1.9169226,0.0,2.276241,1.5706971,2.0425181,0.0,1.607436,2.222459,2.0307763,1.5665305,0.0,1.3737155,0.0,1.2412686,0.0,0.0,2.2894998,0.0,0.0,0.0,0.0,2.3075726,2.2710943,0.0,2.2049723,2.4798942,0.0,1.595339,1.6409366,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79750717,0.0,1.2947272,1.3609766,0.0,0.0,1.4445633,1.9768549,0.0,0.0,0.0,0.0,0.0,1.10194,0.0,1.6677068,0.0,0.0,2.1210632,0.0,2.036012,1.8840348,2.2364452,1.9600948,2.055405,1.8794651,0.0,0.0,1.7439688,2.05027,1.8421357,1.178655,2.0489824,2.4604433,0.0,2.0617867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96851,2.0055258,0.0,1.401183,2.5839975,1.1442229,0.0,0.0,0.0,0.0,0.0
1.7029283,1.3217559,0.0,1.8131948,0.0,0.0,0.0,0.0,2.1162555,1.9933388,0.0,0.0,1.3912818,1.6677068,0.0,1.6193882,0.0,2.3924258,0.0,0.0,0.0,0.0,2.3646204,2.1983352,0.0,2.1210632,2.3664985,0.0,1.658228,0.0,1.8293763,2.2782924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5644405,0.0,1.786747,0.0,1.7647308,0.0,0.0,1.6213665,1.7227666,1.7351891,0.0,0.0,0.0,0.0,0.0,0.0,1.0647107,0.0,2.1505988,0.0,1.8099267,1.4374627,2.2813613,1.8687205,1.8196988,1.8702625,0.0,0.0,1.6937791,2.1016922,1.7155981,0.0,2.163323,2.4664032,0.0,1.8855534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7664417,1.9586854,0.0,0.0,2.5960007,1.9501867,0.0,0.0,0.0,1.729884,0.0
1.7917595,1.9358598,0.0,2.2016592,1.4158531,1.9837563,0.0,0.0,2.1306098,2.1317968,0.0,0.0,1.178655,0.0,0.0,0.8329091,0.0,2.3951643,0.0,0.0,1.8389611,0.0,2.320425,2.2396452,0.0,2.2575877,2.4849067,1.7209793,0.0,1.2412686,1.2697605,2.4309783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9892433,0.0,1.5475625,0.0,1.9712994,1.8870697,0.0,1.5973654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2741857,0.0,2.0215476,1.7664417,2.203869,2.0438144,1.9699056,2.0806909,1.2412686,0.0,0.0,2.09433,1.6882491,1.1969482,2.1701958,2.4765384,1.0367368,1.8809906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6714733,2.0055258,1.7884206,1.2412686,2.6217659,1.7950872,0.0,0.0,1.7457155,0.0,0.0
1.1249295,1.7316556,0.0,1.0224509,0.0,1.8050047,1.5107219,1.9416152,2.2364452,1.954445,1.6752256,0.0,0.0,1.4655676,0.41871032,0.0,1.6467336,2.3475585,0.0,0.0,0.0,0.0,2.4221444,2.2126603,0.6881346,2.16791,2.4159138,1.7698547,0.0,0.0,1.521699,1.7833912,1.1216775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1162555,0.0,0.0,1.3001916,0.896088,1.9516082,0.0,1.8961195,0.0,0.0,0.0,1.1085626,0.0,0.0,0.0,0.0,1.8733394,0.81536484,1.9906104,1.6524974,2.2648833,1.9095426,2.0399208,1.8825139,0.0,0.0,0.0,2.3369865,1.7715567,0.0,2.221375,2.4932055,0.0,1.763017,0.0,0.0,0.0,0.90421814,0.0,0.0,0.0,0.0,0.0,1.7191888,2.0681279,1.4134231,0.0,2.6297283,1.9169226,0.0,0.0,0.0,0.0,0.0
2.0055258,1.6752256,0.0,2.0756845,1.6174061,1.974081,0.0,1.8453002,2.225704,2.138889,1.9095426,1.5347143,0.0,1.6253113,0.0,1.8115621,0.0,2.3599102,0.0,0.0,1.0818052,0.0,2.4362414,2.2935443,0.0,2.1294215,2.4492795,1.6677068,2.036012,0.0,1.9487633,2.3646204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530276,0.0,0.0,0.0,1.3001916,1.9373018,0.0,1.8017098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242835,0.0,2.065596,1.9919755,2.241773,2.0175662,2.1282318,1.7884206,0.0,0.0,0.0,2.316488,1.8309802,1.5644405,2.1435893,2.5595503,1.6677068,2.2104697,0.0,0.7793249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7263317,2.141242,1.5973654,0.0,2.643334,2.1494339,0.0,0.0,0.0,0.0,0.0
2.0255132,1.9600948,0.0,1.607436,0.0,1.9712994,0.0,0.0,2.2544446,1.729884,1.4350846,0.0,0.0,1.8017098,0.0,0.0,1.4060969,2.3776925,0.0,0.0,0.0,1.2697605,2.4475508,2.2332351,0.0,2.243896,2.3767645,0.0,0.0,1.3480731,1.978239,2.3860066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2641268,0.0,2.0806909,0.0,0.0,0.0,1.0331845,2.0515563,0.0,1.6544113,0.97077894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260721,0.0,2.0028305,1.8500284,2.1377103,2.1435893,2.0255132,1.7011051,0.0,0.0,1.7029283,2.3813963,1.8779372,0.0,2.179287,2.5152743,1.0043017,1.7491999,0.0,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115621,1.8594182,1.9021075,0.0,2.643334,1.8609746,0.0,0.0,1.4951488,0.0,0.0
1.9933388,1.7316556,0.0,2.1972246,1.6695918,1.8500284,0.0,1.8515995,2.2648833,2.0668628,1.7698547,0.0,0.0,1.5851452,0.51282364,0.0,0.0,2.373975,0.0,0.0,0.0,0.0,2.4239173,2.346602,0.0,2.265921,2.5144656,0.0,1.3711808,1.4492692,1.7474592,2.221375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0476928,0.0,0.0,0.0,1.6272779,2.1306098,0.0,1.9974177,0.0,0.0,0.0,0.70803577,0.0,0.0,0.0,0.0,2.1317968,0.0,2.095561,1.8764069,2.2502387,1.9459101,1.9558605,1.9329697,0.0,0.0,0.0,2.4292178,1.9095426,0.0,2.1972246,2.469793,0.0,1.9615022,0.0,0.0,0.0,0.5481214,0.0,0.0,0.0,0.0,0.0,1.786747,1.9139771,0.0,1.508512,2.6354795,1.954445,0.0,0.0,0.0,0.0,0.0
1.8718022,1.6752256,0.0,2.0451088,1.6752256,1.8050047,1.1442229,0.0,2.1656191,1.978239,0.0,1.22083,0.0,0.0,0.0,0.0,0.0,2.3302002,0.0,0.0,1.1184149,0.0,2.4689467,2.2246234,0.0,2.09433,2.3542283,0.0,1.8625286,1.7850705,1.6752256,2.298577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1317968,0.0,1.8180767,0.0,0.0,0.0,0.7514161,0.0,0.0,0.0,0.0,1.9796212,0.0,2.0425181,1.7457155,2.3075726,1.9315214,1.8245493,1.5173227,0.0,1.3190856,0.0,2.1258478,1.7833912,0.0,2.1701958,2.4051416,1.7245507,2.362739,0.0,1.043804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453953,1.9227878,0.0,0.0,2.56418,1.9213247,0.0,0.0,0.0,0.0,0.0
1.8946168,1.6882491,0.0,1.6620303,1.4303112,1.9110229,0.0,2.0794415,2.2321627,2.1471002,0.0,0.87546873,0.0,0.0,0.0,0.0,1.3217559,2.4362414,0.0,0.0,0.0,0.0,2.442347,2.260721,0.0,2.252344,2.3646204,1.7404661,1.8515995,1.4158531,1.8748744,2.3636801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9315214,0.0,1.9444805,0.0,0.0,0.0,1.6034198,2.0464017,1.3711808,2.0202222,0.0,0.0,0.0,1.4134231,0.0,0.0,0.0,0.0,2.2353764,0.51282364,2.0373166,1.7101878,2.2596776,2.1246538,2.1317968,0.0,1.6658182,0.0,0.0,2.5408144,1.9487633,0.0,2.179287,2.494857,0.0,1.6486586,0.0,0.87546873,0.0,0.0,0.0,0.0,0.0,1.8066481,0.0,1.6733513,1.8309802,0.0,1.1537316,2.6203113,1.8870697,0.0,0.0,0.0,0.0,0.0
1.856298,1.9125011,0.0,2.093098,1.9643112,1.856298,0.0,1.9110229,2.3095608,2.09433,0.0,0.5877867,0.0,1.8640801,0.0,1.5432981,0.0,2.3951643,0.0,0.0,0.0,0.0,2.465554,2.2894998,0.0,2.1377103,2.4824035,0.0,1.5644405,1.5727739,1.8794651,2.1065702,1.5475625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6695918,0.0,1.658228,0.0,1.7101878,0.0,1.3762441,2.1540852,0.9516579,1.9974177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11505,1.4838747,2.1905355,1.9227878,2.3125355,2.1258478,2.1656191,2.0373166,0.0,0.0,1.6752256,2.3749058,1.9699056,0.0,2.1724763,2.4790561,0.0,2.1210632,0.0,0.0,0.0,1.211941,0.0,0.0,0.0,0.0,0.0,0.0,2.098018,0.0,1.410987,2.5997224,1.9600948,0.0,0.0,0.0,1.4350846,0.0
1.763017,2.008214,0.0,0.0,1.8946168,2.0412204,0.0,0.0,2.261763,2.0819385,1.3056265,0.6097656,1.7227666,0.0,0.0,1.6563215,1.6331544,2.3730435,0.0,0.0,0.0,0.0,2.3369865,2.0756845,0.0,2.1494339,2.4449522,1.8961195,1.7474592,1.7209793,1.7191888,2.3125355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1053529,0.0,0.0,0.0,0.0,1.5560372,1.6677068,1.7833912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3065772,0.0,2.1090004,1.9095426,2.3095608,2.2332351,2.0819385,1.9987737,1.5686159,0.0,0.0,2.464704,1.8976198,0.0,2.2793164,2.4923787,0.0,1.9035989,0.0,0.0,0.0,0.0,1.7526721,0.0,0.0,0.0,0.0,1.957274,2.004179,1.6114359,0.0,2.6137395,2.010895,0.0,0.0,0.0,0.0,0.0
1.3912818,0.0,0.0,1.9169226,1.5062971,2.0681279,0.0,1.8357763,2.1529243,2.0307763,1.943049,0.0,0.0,0.0,0.0,0.0,1.678964,2.3513753,0.0,0.0,1.7681496,0.0,2.3331144,2.222459,0.0,2.1090004,2.4248028,0.0,1.8594182,1.6563215,1.7698547,2.3005831,1.6351056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1151416,1.6409366,0.0,0.0,1.2354715,1.7491999,0.0,1.8421357,0.0,0.0,0.0,0.9202828,1.5282278,0.0,0.0,0.0,2.203869,0.0,1.9974177,1.9387417,2.177022,2.2005525,2.0202222,2.0425181,0.0,0.0,0.0,2.3263016,1.957274,0.0,2.1838017,2.4527278,0.0,2.0756845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9315214,2.029463,1.7439688,0.0,2.5680215,1.9110229,0.0,0.0,0.0,0.0,0.0
1.5686159,1.541159,0.0,2.09679,0.0,2.0806909,0.0,2.1353493,2.243896,2.1400661,1.3837912,0.0,0.0,1.1724821,1.4327008,0.0,1.0331845,2.3617969,0.0,0.0,1.4861397,0.0,2.4141264,2.3155012,0.6678294,2.1517622,2.398804,0.0,1.7439688,1.7209793,1.7011051,2.3055806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8033586,1.6174061,0.0,0.0,1.410987,1.9257075,0.0,1.9257075,0.0,0.0,1.8547343,0.0,0.0,0.0,0.0,0.0,2.1424162,0.6881346,1.8515995,1.8900954,2.1564026,2.1016922,2.1894164,0.0,0.0,0.0,1.5748465,2.4318573,1.9286187,0.0,2.098018,2.501436,0.0,2.1894164,0.0,0.0,0.0,0.0,0.0,0.0,1.4724721,0.0,0.0,1.8066481,1.8468788,1.5560372,1.1631508,2.5960007,1.9726912,0.0,0.0,0.0,0.7178398,0.0
1.796747,2.0333977,0.9122827,2.0579624,1.7137979,2.0386195,0.0,1.7917595,2.1938856,2.0175662,1.7029283,0.7323679,0.0,1.401183,0.0,1.742219,0.0,2.2813613,0.0,0.0,0.0,0.0,2.390596,2.2628043,0.0,2.207175,2.340844,1.9271641,1.9095426,2.00148,1.9271641,2.1972246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7526721,0.0,1.9169226,0.0,0.0,0.0,1.332366,1.6213665,0.0,0.0,0.0,2.029463,0.0,2.059239,1.178655,2.1529243,2.095561,2.0399208,1.166271,0.0,0.0,0.8241754,2.024193,1.96851,0.0,2.2082744,2.4150205,0.0,2.2648833,0.0,1.0079579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90806,1.9315214,0.0,0.0,2.569554,2.0281482,0.0,0.0,0.0,0.0,0.0
1.6054299,1.9169226,0.0,1.798404,1.6992786,1.9643112,0.0,2.1459312,2.225704,1.9300711,0.0,0.0,0.0,0.0,0.0,1.6956156,0.0,2.3951643,0.0,0.0,0.0,0.0,2.3233676,2.276241,0.0,2.2491844,2.4006188,0.0,1.8213183,0.0,1.1085626,2.2082744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9286187,1.4883996,0.0,0.0,0.0,2.0869136,0.0,2.0438144,0.0,0.57661337,0.0,0.0,0.0,0.0,0.0,0.0,2.2396452,0.0,1.8099267,1.4134231,2.2049723,2.0856721,2.107786,1.7884206,0.0,0.0,1.4398351,2.4898942,2.0001278,0.0,2.1667655,2.5144656,0.0,2.1701958,0.0,1.3912818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724721,1.9906104,1.4883996,0.0,2.60417,1.8640801,0.0,0.0,0.0,0.0,0.0
1.9329697,1.8946168,0.0,2.1529243,0.0,1.8594182,0.0,1.3962446,2.218116,1.9947003,1.686399,0.0,0.0,0.0,0.0,1.4838747,0.9321641,2.4362414,0.0,0.0,1.607436,0.0,2.384165,2.3272777,0.87546873,2.1894164,2.4256873,1.6733513,1.899118,1.166271,1.9035989,2.3321438,1.453953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5973654,1.7457155,0.0,0.0,1.3558352,1.9198595,0.0,1.5173227,0.0,0.0,0.0,1.2441546,0.0,0.0,0.0,0.0,2.16791,0.0,1.609438,1.8794651,2.2353764,2.0386195,1.9712994,1.4350846,0.0,0.0,1.8809906,2.3360198,1.9487633,0.0,2.213754,2.4680996,0.0,2.213754,0.0,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6524974,1.8916048,0.0,0.0,2.6130066,1.6919391,0.0,0.0,0.0,0.0,0.0
1.9387417,2.0068707,0.0,2.22029,1.658228,2.1736147,1.7595806,0.0,2.1690538,2.0869136,1.6272779,0.6678294,1.9796212,1.6733513,0.0,1.6014057,0.0,2.346602,0.0,0.0,0.0,0.0,2.4449522,2.296567,0.0,2.089392,2.427454,0.0,0.0,1.9373018,1.9558605,2.4141264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6992786,0.0,0.0,0.0,0.0,2.09433,0.0,1.7029283,0.0,0.0,0.0,1.512927,1.4816046,0.0,1.5789787,0.0,2.0268316,0.0,2.11505,0.0,2.298577,1.8245493,1.9796212,0.0,0.0,0.0,1.3962446,2.2385798,1.9837563,0.0,2.241773,2.5185027,0.0,1.6486586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6620303,2.1329823,0.0,0.0,2.6063867,2.0438144,0.0,0.0,0.0,1.3244189,0.0
1.9169226,1.4861397,0.0,0.0,1.5432981,2.2082744,0.0,1.9657128,2.3311725,2.09433,1.7191888,0.0,0.0,1.3428648,0.0,0.0,1.6174061,2.4336133,0.0,0.0,0.0,0.0,2.3813963,2.221375,0.9202828,2.223542,2.3969858,1.6034198,2.1424162,1.8733394,1.9006139,2.1564026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093098,0.0,0.0,0.0,0.0,1.9671123,0.0,1.975469,0.0,0.0,1.6351056,0.3220835,0.0,0.0,0.0,0.0,2.2945528,1.2837077,2.1258478,1.9615022,2.2628043,2.0399208,2.093098,0.0,0.0,0.0,1.6544113,2.503892,1.9125011,1.5581446,2.2823825,2.5265284,0.0,2.304583,0.0,1.408545,0.0,1.5830939,0.0,0.0,0.0,0.0,0.0,1.3029127,1.9139771,0.0,1.3609766,2.6152036,1.8640801,0.0,0.0,0.0,0.0,0.0
1.5789787,1.8764069,0.0,2.0320878,1.9021075,2.0373166,0.0,1.7647308,2.1424162,2.052841,1.5282278,0.0,0.0,0.0,0.0,0.0,0.0,2.4203682,0.0,0.0,1.7698547,0.0,2.419479,2.2628043,0.0,2.1972246,2.3636801,1.6448051,1.9501867,1.6808279,1.7833912,2.3055806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6974487,0.0,0.0,0.0,1.5727739,2.008214,0.0,1.83737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1053529,1.0043017,2.1552446,1.6486586,2.3369865,1.8421357,1.9919755,0.0,0.0,0.0,1.425515,2.2945528,1.8779372,1.2641268,2.2470725,2.4915512,1.6882491,2.2575877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0135689,2.024193,0.0,1.4816046,2.5945082,2.0566845,0.0,0.0,0.0,0.0,0.0
1.6134299,1.1724821,0.0,1.686399,1.8855534,1.9183921,0.0,1.8885837,2.1552446,2.055405,1.6486586,0.0,0.0,1.6054299,1.5851452,1.8148247,0.0,2.3749058,0.0,0.0,0.0,0.0,2.3311725,2.1747518,0.0,2.1424162,2.352327,1.975469,0.0,1.3987169,1.6233408,2.113843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867176,0.0,0.0,0.0,0.0,1.9878744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2016592,0.0,2.0630581,1.7316556,2.2396452,1.8609746,2.0307763,1.6174061,0.0,1.1878434,0.0,2.4168062,2.0068707,0.0,1.9459101,2.4248028,0.0,0.0,0.0,0.0,0.0,1.1151416,0.0,0.0,0.0,0.0,0.0,1.975469,1.8900954,0.0,0.0,2.4882345,1.7369512,0.0,0.0,0.0,1.2809339,0.0
